
é£ææ°å¹´æ­,#genre#
BBCLifestylHD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUBFM34L_78cz6BUfxUFE_XnSPtDGgi_Cxgo9I75k2XilH2iCmHH5_6WSeNNVrLm2C3Da4R0Lhzo-Ypccd_VFUp6NgIaslqWuLUMHMQOJBgxMK9KVSghBxedxvdcq1vALvwkbrcwDe9OYOnPrFyDXW7v3SqdChwUTbVW3_eqC8QQyysa89TxUeJjQeS7hbTKwhH1ApbyCmvj9VgUPYqKjR4E2McsOdWcoLfjDvKoEzGl8.m3u8?u=1756878715
BBCLifestylHD(C),http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUBFM34L_78cz6BUfxUFE_XnSPtDGgi_Cxgo9I75k2XilH2iCmHH5_6WSeNNVrLm2C3Da4R0Lhzo-Ypccd_VFUp6NgIaslqWuLUMHMQOJBgxMK9KVSghBxedxvdcq1vALvwkbrcwDe9OYOnPrFyDXW7v3SqdChwUTbVW3_eqC8QQyysa89TxUeJjQeS7hbTKwhH1ApbyCmvj9VgUPYqKjR4E2McsOdWcoLfjDvKoEzGl8.m3u8?u=1756878715
HGTHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUjt2HaOU_WojVzI_o4Oysn0_cqwIaZRFjrokLxE2fu1sIUnInshcmy4mkbPU5aZR-CX5Um3lcVwwfvwg3JIyh-L5q9OR-JvHe7aTamaATNDelRsy5LjfomZVC0eGIfiNuqncto0-T0pN1S1U1MBqw0IQfuDUOBPbFlIn2fOhydoezM3MHtb7ZljmWWWBsGzZBWXyL0EAl3qi4QQmrg55tQw.m3u8?u=1756878715
HGTHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUjt2HaOU_WojVzI_o4Oysn0_cqwIaZRFjrokLxE2fu1sIUnInshcmy4mkbPU5aZR-CX5Um3lcVwwfvwg3JIyh-L5q9OR-JvHe7aTamaATNDelRsy5LjfomZVC0eGIfiNuqncto0-T0pN1S1U1MBqw0IQfuDUOBPbFlIn2fOhydoezM3MHtb7ZljmWWWBsGzZBWXyL0EAl3qi4QQmrg55tQw.m3u8?u=1756878715
HGTHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUjt2HaOU_WojVzI_o4Oysn0_cqwIaZRFjrokLxE2fu1sIUnInshcmy4mkbPU5aZR-CX5Um3lcVwwfvwg3JIyh-L5q9OR-JvHe7aTamaATNDelRsy5LjfomZVC0eGIfiNuqncto0-T0pN1S1U1MBqw0IQfuDUOBPbFlIn2fOhydoezM3MHtb7ZljmWWWBsGzZBWXyL0EAl3qi4QQmrg55tQw.m3u8?u=1756878715
Lifetime,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUxmN4hVPysTem9cOXSX63KMixOcSt6gKWeDiFsyUbEzA1IA2flHt9sSoTJRcXZD9AfQQnvoucywyvPAwANcDuEV_mXsIl8Mr1ugQL7kU389wTxJ91GuBjsEuxDxh35GaUbvnrF8HzvvTht1Hv_iP9VSazFnIrNZIlZitzXLaIkV6xo29XQYgQc0TM--UIJ-ZITOYZTWRm8mlCYp01hUX-kg.m3u8?u=1756878715
Lifetime,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUxmN4hVPysTem9cOXSX63KMixOcSt6gKWeDiFsyUbEzA1IA2flHt9sSoTJRcXZD9AfQQnvoucywyvPAwANcDuEV_mXsIl8Mr1ugQL7kU389wTxJ91GuBjsEuxDxh35GaUbvnrF8HzvvTht1Hv_iP9VSazFnIrNZIlZitzXLaIkV6xo29XQYgQc0TM--UIJ-ZITOYZTWRm8mlCYp01hUX-kg.m3u8?u=1756878715
Lifetime,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUxmN4hVPysTem9cOXSX63KMixOcSt6gKWeDiFsyUbEzA1IA2flHt9sSoTJRcXZD9AfQQnvoucywyvPAwANcDuEV_mXsIl8Mr1ugQL7kU389wTxJ91GuBjsEuxDxh35GaUbvnrF8HzvvTht1Hv_iP9VSazFnIrNZIlZitzXLaIkV6xo29XQYgQc0TM--UIJ-ZITOYZTWRm8mlCYp01hUX-kg.m3u8?u=1756878715
TLCHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUpmu0_FxtJjtcAXP5vKFOgUT7GxLK0wYBYPnklxTTp3Pz1HEnTlWve_Cq_kuKdB-GFJZmz84uUw5Buifdxe5SKwNE6_jwonI7ubWabwLjHcv_w5De5D4IlHG61L25ufHmGcexCicUWuXu8uNJYvCICMmSJ__BKep0xVgTC7d_SFjS4zH22AdN2ksMFOmaNrtqRDgQVAud_wU3coBe8am7Ag.m3u8?u=1756878715
TLCHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUpmu0_FxtJjtcAXP5vKFOgUT7GxLK0wYBYPnklxTTp3Pz1HEnTlWve_Cq_kuKdB-GFJZmz84uUw5Buifdxe5SKwNE6_jwonI7ubWabwLjHcv_w5De5D4IlHG61L25ufHmGcexCicUWuXu8uNJYvCICMmSJ__BKep0xVgTC7d_SFjS4zH22AdN2ksMFOmaNrtqRDgQVAud_wU3coBe8am7Ag.m3u8?u=1756878715
TLCHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUpmu0_FxtJjtcAXP5vKFOgUT7GxLK0wYBYPnklxTTp3Pz1HEnTlWve_Cq_kuKdB-GFJZmz84uUw5Buifdxe5SKwNE6_jwonI7ubWabwLjHcv_w5De5D4IlHG61L25ufHmGcexCicUWuXu8uNJYvCICMmSJ__BKep0xVgTC7d_SFjS4zH22AdN2ksMFOmaNrtqRDgQVAud_wU3coBe8am7Ag.m3u8?u=1756878715
FoodNetworkHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUZkVeoPznYM_OnRU3r2tVlcgGiJpQBd7bSAaVNsVFB9cktXcKVQjLruWVvdkNg4H4KJm_m6T3G1mBPatpbzDG-aXVcuE_0UPdZVgPhXYVbaMa52xyOj2NyKXkTrO6sPc3nHT40cU-TcWcCDHC7cvFBWp8zdjPSHqDrOxxnYFzikB8gvdVdeYCMdvfpabDknrHezTRKIwTsVzmc6hu9m-8dg.m3u8?u=1756878715
FoodNetworkHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUZkVeoPznYM_OnRU3r2tVlcgGiJpQBd7bSAaVNsVFB9cktXcKVQjLruWVvdkNg4H4KJm_m6T3G1mBPatpbzDG-aXVcuE_0UPdZVgPhXYVbaMa52xyOj2NyKXkTrO6sPc3nHT40cU-TcWcCDHC7cvFBWp8zdjPSHqDrOxxnYFzikB8gvdVdeYCMdvfpabDknrHezTRKIwTsVzmc6hu9m-8dg.m3u8?u=1756878715
FoodNetworkHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUZkVeoPznYM_OnRU3r2tVlcgGiJpQBd7bSAaVNsVFB9cktXcKVQjLruWVvdkNg4H4KJm_m6T3G1mBPatpbzDG-aXVcuE_0UPdZVgPhXYVbaMa52xyOj2NyKXkTrO6sPc3nHT40cU-TcWcCDHC7cvFBWp8zdjPSHqDrOxxnYFzikB8gvdVdeYCMdvfpabDknrHezTRKIwTsVzmc6hu9m-8dg.m3u8?u=1756878715
AFHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUXAnmphCtZR1YClD6cXB0Ma362ZfPzxWO__ZUFEEjWAfHXKuKAGTrycdLYEpOrFPq6BlTYwr-wBU1R9iw2qVM6zBuY8m9taE0hhIWsbMejtZXZLTsSKk662LiKGPmx5XA-fJr6s-s9VSHoYpck7b42DBw4HFITARAHTWQlmj89RGweSouDjQyqVarWHyBa2me6AETE_Ynvzn-Lh3qKSvXPg.m3u8?u=1756878715
AFHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUXAnmphCtZR1YClD6cXB0Ma362ZfPzxWO__ZUFEEjWAfHXKuKAGTrycdLYEpOrFPq6BlTYwr-wBU1R9iw2qVM6zBuY8m9taE0hhIWsbMejtZXZLTsSKk662LiKGPmx5XA-fJr6s-s9VSHoYpck7b42DBw4HFITARAHTWQlmj89RGweSouDjQyqVarWHyBa2me6AETE_Ynvzn-Lh3qKSvXPg.m3u8?u=1756878715
AFHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUXAnmphCtZR1YClD6cXB0Ma362ZfPzxWO__ZUFEEjWAfHXKuKAGTrycdLYEpOrFPq6BlTYwr-wBU1R9iw2qVM6zBuY8m9taE0hhIWsbMejtZXZLTsSKk662LiKGPmx5XA-fJr6s-s9VSHoYpck7b42DBw4HFITARAHTWQlmj89RGweSouDjQyqVarWHyBa2me6AETE_Ynvzn-Lh3qKSvXPg.m3u8?u=1756878715
AnimalPlaneHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUSEp5HuC8K72hAWcmIHzM-YXqf6lpddEHfaDf1wBxwiETh-Y6gJCP9I0qm6fDp5t9nanTALQpxTRMDeBERgSYSabv42VFfxFKoCYXriTVU_o0pLkc5YiM5Vy0xnwvl_mvQZa2z3LZmRa-dluKJ6ljgGm0pR2A3mGi_04rwkfMqhzgjzXvB5klSdxMcI3DyuHvTQ1YdHhzd_c6DQ8Z3VEv_g.m3u8?u=1756878715
AnimalPlaneHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUSEp5HuC8K72hAWcmIHzM-YXqf6lpddEHfaDf1wBxwiETh-Y6gJCP9I0qm6fDp5t9nanTALQpxTRMDeBERgSYSabv42VFfxFKoCYXriTVU_o0pLkc5YiM5Vy0xnwvl_mvQZa2z3LZmRa-dluKJ6ljgGm0pR2A3mGi_04rwkfMqhzgjzXvB5klSdxMcI3DyuHvTQ1YdHhzd_c6DQ8Z3VEv_g.m3u8?u=1756878715
AnimalPlaneHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUSEp5HuC8K72hAWcmIHzM-YXqf6lpddEHfaDf1wBxwiETh-Y6gJCP9I0qm6fDp5t9nanTALQpxTRMDeBERgSYSabv42VFfxFKoCYXriTVU_o0pLkc5YiM5Vy0xnwvl_mvQZa2z3LZmRa-dluKJ6ljgGm0pR2A3mGi_04rwkfMqhzgjzXvB5klSdxMcI3DyuHvTQ1YdHhzd_c6DQ8Z3VEv_g.m3u8?u=1756878715
CartooNetworkHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUYcOhEdsbzuyZTVHkN6fYxuEWoB_LAQ8bxybvvoWkdkMhPUiMPbqLIbZY5u0JglvgDCquwfF-6B-z3IavjtabcN_bgDBh_9zvlCr8tnaKfbCrvl9BAy1lYvyyZmPTqasN5wsuKWe2R8xRhJwtNcoy0xF0caBwjh6s_4cUWNbzFZrM0Hc-G7tGdanw8BNGWQNms8pdTl1FAuVIlQQZm6QgFQ.m3u8?u=1756878715
CartooNetworkHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUYcOhEdsbzuyZTVHkN6fYxuEWoB_LAQ8bxybvvoWkdkMhPUiMPbqLIbZY5u0JglvgDCquwfF-6B-z3IavjtabcN_bgDBh_9zvlCr8tnaKfbCrvl9BAy1lYvyyZmPTqasN5wsuKWe2R8xRhJwtNcoy0xF0caBwjh6s_4cUWNbzFZrM0Hc-G7tGdanw8BNGWQNms8pdTl1FAuVIlQQZm6QgFQ.m3u8?u=1756878715
CartooNetworkHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUYcOhEdsbzuyZTVHkN6fYxuEWoB_LAQ8bxybvvoWkdkMhPUiMPbqLIbZY5u0JglvgDCquwfF-6B-z3IavjtabcN_bgDBh_9zvlCr8tnaKfbCrvl9BAy1lYvyyZmPTqasN5wsuKWe2R8xRhJwtNcoy0xF0caBwjh6s_4cUWNbzFZrM0Hc-G7tGdanw8BNGWQNms8pdTl1FAuVIlQQZm6QgFQ.m3u8?u=1756878715
CartooNetworkHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUYcOhEdsbzuyZTVHkN6fYxuEWoB_LAQ8bxybvvoWkdkMhPUiMPbqLIbZY5u0JglvgDCquwfF-6B-z3IavjtabcN_bgDBh_9zvlCr8tnaKfbCrvl9BAy1lYvyyZmPTqasN5wsuKWe2R8xRhJwtNcoy0xF0caBwjh6s_4cUWNbzFZrM0Hc-G7tGdanw8BNGWQNms8pdTl1FAuVIlQQZm6QgFQ.m3u8?u=1756878715
CERIAHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-GGBHxYwmqGT8eAllh9v3ajqf39XX_ugJQ4rcu0UjA55X6ZO8mI46Qb7POFExetBMl49Bbq1QchGMcJ1AMlG3LoRTz2Ijc0eZNth7GoV-QUl8Q7hPL008W41Te38eG-MTwyj_3nEBpAQyiSaWBowChuzbH1tLu3UtGCNY-P9823mnlXVAH6y3ftS68o19nj14GiD4F3LUaI--bMxz8IotA.m3u8?u=1756878715
CERIAHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU-GGBHxYwmqGT8eAllh9v3ajqf39XX_ugJQ4rcu0UjA55X6ZO8mI46Qb7POFExetBMl49Bbq1QchGMcJ1AMlG3LoRTz2Ijc0eZNth7GoV-QUl8Q7hPL008W41Te38eG-MTwyj_3nEBpAQyiSaWBowChuzbH1tLu3UtGCNY-P9823mnlXVAH6y3ftS68o19nj14GiD4F3LUaI--bMxz8IotA.m3u8?u=1756878715
HBHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvSGgyNQOlnely1uCc5R23VpxO9M3iacJfJ1GnJ0y5QinXNJBGvV4jwK03i7siJXtM5IQMjiKRl7LJzgdwZFkULbjIuVnGOsqrpP6vnhbpVljmabXq-xdFEtKi-oabJREVtkEsb6Dt26gSI7GBd_7_XMI_fe-TWXDB0FedhsncMlIpKa6jXti5E3n2R0vz-xm3odBXhqgwl85-iRqylJdqQ.m3u8?u=1756878715
HBHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvSGgyNQOlnely1uCc5R23VpxO9M3iacJfJ1GnJ0y5QinXNJBGvV4jwK03i7siJXtM5IQMjiKRl7LJzgdwZFkULbjIuVnGOsqrpP6vnhbpVljmabXq-xdFEtKi-oabJREVtkEsb6Dt26gSI7GBd_7_XMI_fe-TWXDB0FedhsncMlIpKa6jXti5E3n2R0vz-xm3odBXhqgwl85-iRqylJdqQ.m3u8?u=1756878715
HBHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvSGgyNQOlnely1uCc5R23VpxO9M3iacJfJ1GnJ0y5QinXNJBGvV4jwK03i7siJXtM5IQMjiKRl7LJzgdwZFkULbjIuVnGOsqrpP6vnhbpVljmabXq-xdFEtKi-oabJREVtkEsb6Dt26gSI7GBd_7_XMI_fe-TWXDB0FedhsncMlIpKa6jXti5E3n2R0vz-xm3odBXhqgwl85-iRqylJdqQ.m3u8?u=1756878715
HBHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUvSGgyNQOlnely1uCc5R23VpxO9M3iacJfJ1GnJ0y5QinXNJBGvV4jwK03i7siJXtM5IQMjiKRl7LJzgdwZFkULbjIuVnGOsqrpP6vnhbpVljmabXq-xdFEtKi-oabJREVtkEsb6Dt26gSI7GBd_7_XMI_fe-TWXDB0FedhsncMlIpKa6jXti5E3n2R0vz-xm3odBXhqgwl85-iRqylJdqQ.m3u8?u=1756878715
HBHitsHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUqOM_leytNj5Gl-xRzJzqFSqY0NW6RkbPwPNmuwP5MggR8OYH5zVrbbUn1GKhXLTivfan0dvZT2NLIvFr2dCdaq1EtzCU9rmWTTlGAfsauIDsjRwFRmA15aU9aiND35yiv2SmOmJQK9hxpBrPNv0uZzCLa76JGPLMLHsv87F4Ha7P7PAS9pm2qZL5It45g0rlJHIB7S_g7VFVxQ4VKeO2ug.m3u8?u=1756878715
HBHitsHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUqOM_leytNj5Gl-xRzJzqFSqY0NW6RkbPwPNmuwP5MggR8OYH5zVrbbUn1GKhXLTivfan0dvZT2NLIvFr2dCdaq1EtzCU9rmWTTlGAfsauIDsjRwFRmA15aU9aiND35yiv2SmOmJQK9hxpBrPNv0uZzCLa76JGPLMLHsv87F4Ha7P7PAS9pm2qZL5It45g0rlJHIB7S_g7VFVxQ4VKeO2ug.m3u8?u=1756878715
HBHitsHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUqOM_leytNj5Gl-xRzJzqFSqY0NW6RkbPwPNmuwP5MggR8OYH5zVrbbUn1GKhXLTivfan0dvZT2NLIvFr2dCdaq1EtzCU9rmWTTlGAfsauIDsjRwFRmA15aU9aiND35yiv2SmOmJQK9hxpBrPNv0uZzCLa76JGPLMLHsv87F4Ha7P7PAS9pm2qZL5It45g0rlJHIB7S_g7VFVxQ4VKeO2ug.m3u8?u=1756878715
HBHitsHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUqOM_leytNj5Gl-xRzJzqFSqY0NW6RkbPwPNmuwP5MggR8OYH5zVrbbUn1GKhXLTivfan0dvZT2NLIvFr2dCdaq1EtzCU9rmWTTlGAfsauIDsjRwFRmA15aU9aiND35yiv2SmOmJQK9hxpBrPNv0uZzCLa76JGPLMLHsv87F4Ha7P7PAS9pm2qZL5It45g0rlJHIB7S_g7VFVxQ4VKeO2ug.m3u8?u=1756878715
HBFamilyHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUINQqjp0e9CTBpcnxxD-_LFSE1DNjXoDBdB7Qn85eLB9x1oq6npn8Co5-eCYivsxHHMaD_GrVYtjmYf189y2s3hl04q5HwHNFfWJ5vtQ8d5kW2IRrlUyDPqoGs36yAhEVolo2Dv5W-_DW5wA8RcrDFgFfXg5G3gtgHWMnNV79zNCZjLA1gRmXe-g_Xqm0Zhyj-EIQx1CiVl79xB-r1blBkQ.m3u8?u=1756878715
HBFamilyHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUINQqjp0e9CTBpcnxxD-_LFSE1DNjXoDBdB7Qn85eLB9x1oq6npn8Co5-eCYivsxHHMaD_GrVYtjmYf189y2s3hl04q5HwHNFfWJ5vtQ8d5kW2IRrlUyDPqoGs36yAhEVolo2Dv5W-_DW5wA8RcrDFgFfXg5G3gtgHWMnNV79zNCZjLA1gRmXe-g_Xqm0Zhyj-EIQx1CiVl79xB-r1blBkQ.m3u8?u=1756878715
HBFamilyHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUINQqjp0e9CTBpcnxxD-_LFSE1DNjXoDBdB7Qn85eLB9x1oq6npn8Co5-eCYivsxHHMaD_GrVYtjmYf189y2s3hl04q5HwHNFfWJ5vtQ8d5kW2IRrlUyDPqoGs36yAhEVolo2Dv5W-_DW5wA8RcrDFgFfXg5G3gtgHWMnNV79zNCZjLA1gRmXe-g_Xqm0Zhyj-EIQx1CiVl79xB-r1blBkQ.m3u8?u=1756878715
HBFamilyHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUINQqjp0e9CTBpcnxxD-_LFSE1DNjXoDBdB7Qn85eLB9x1oq6npn8Co5-eCYivsxHHMaD_GrVYtjmYf189y2s3hl04q5HwHNFfWJ5vtQ8d5kW2IRrlUyDPqoGs36yAhEVolo2Dv5W-_DW5wA8RcrDFgFfXg5G3gtgHWMnNV79zNCZjLA1gRmXe-g_Xqm0Zhyj-EIQx1CiVl79xB-r1blBkQ.m3u8?u=1756878715
HBFamilyHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUINQqjp0e9CTBpcnxxD-_LFSE1DNjXoDBdB7Qn85eLB9x1oq6npn8Co5-eCYivsxHHMaD_GrVYtjmYf189y2s3hl04q5HwHNFfWJ5vtQ8d5kW2IRrlUyDPqoGs36yAhEVolo2Dv5W-_DW5wA8RcrDFgFfXg5G3gtgHWMnNV79zNCZjLA1gRmXe-g_Xqm0Zhyj-EIQx1CiVl79xB-r1blBkQ.m3u8?u=1756878715
HBSignaturHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUjMEYXWkbyp5-txde1_eMJPZLsTsa_OZPkTVi0XyzrqlWItH-McDS89L0b7LaXQEdRYca9xkiA8dMcw8EJ_oA7ze-jigymcW79PhJVrU8i34JXZe_XE488hxiMIq23u1pLBySXDSxK70odES75fX824s2mK9d9X_Zj2ndmo7XNJcc-XEuA3Tg2rkmZQX2XbnBIreqRndZmeqCXUvX3zirhw.m3u8?u=1756878715
HBSignaturHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUjMEYXWkbyp5-txde1_eMJPZLsTsa_OZPkTVi0XyzrqlWItH-McDS89L0b7LaXQEdRYca9xkiA8dMcw8EJ_oA7ze-jigymcW79PhJVrU8i34JXZe_XE488hxiMIq23u1pLBySXDSxK70odES75fX824s2mK9d9X_Zj2ndmo7XNJcc-XEuA3Tg2rkmZQX2XbnBIreqRndZmeqCXUvX3zirhw.m3u8?u=1756878715
HBSignaturHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUjMEYXWkbyp5-txde1_eMJPZLsTsa_OZPkTVi0XyzrqlWItH-McDS89L0b7LaXQEdRYca9xkiA8dMcw8EJ_oA7ze-jigymcW79PhJVrU8i34JXZe_XE488hxiMIq23u1pLBySXDSxK70odES75fX824s2mK9d9X_Zj2ndmo7XNJcc-XEuA3Tg2rkmZQX2XbnBIreqRndZmeqCXUvX3zirhw.m3u8?u=1756878715
HBSignaturHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUjMEYXWkbyp5-txde1_eMJPZLsTsa_OZPkTVi0XyzrqlWItH-McDS89L0b7LaXQEdRYca9xkiA8dMcw8EJ_oA7ze-jigymcW79PhJVrU8i34JXZe_XE488hxiMIq23u1pLBySXDSxK70odES75fX824s2mK9d9X_Zj2ndmo7XNJcc-XEuA3Tg2rkmZQX2XbnBIreqRndZmeqCXUvX3zirhw.m3u8?u=1756878715
HBSignaturHD,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUjMEYXWkbyp5-txde1_eMJPZLsTsa_OZPkTVi0XyzrqlWItH-McDS89L0b7LaXQEdRYca9xkiA8dMcw8EJ_oA7ze-jigymcW79PhJVrU8i34JXZe_XE488hxiMIq23u1pLBySXDSxK70odES75fX824s2mK9d9X_Zj2ndmo7XNJcc-XEuA3Tg2rkmZQX2XbnBIreqRndZmeqCXUvX3zirhw.m3u8?u=1756878715
HITS,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU_hpL6O2KA9TsJiV3sPpM9M4inxSi01A0j1WuDFnuM24exNEm_DIjESJRZ6QsRHQJfYG9ur56HBm-H0UuOnL2rd-NMrqG-TXMVyWwV44S0paSRpdVv7IR_-3WrHGQXWfLiccsWxQ0y5A0JGJD2yArwkHNbQlluhVcyTCZVNeyg-GYRb1e4T9w6JaUCYLbT4DMNh68gtuPXlkgGFRowRZKbQ.m3u8?u=1756878715
HITS,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iU_hpL6O2KA9TsJiV3sPpM9M4inxSi01A0j1WuDFnuM24exNEm_DIjESJRZ6QsRHQJfYG9ur56HBm-H0UuOnL2rd-NMrqG-TXMVyWwV44S0paSRpdVv7IR_-3WrHGQXWfLiccsWxQ0y5A0JGJD2yArwkHNbQlluhVcyTCZVNeyg-GYRb1e4T9w6JaUCYLbT4DMNh68gtuPXlkgGFRowRZKbQ.m3u8?u=1756878715
